"","r","lambda","u[1]","u[2]","u[3]","choicePR","REPORT[1]","REPORT[2]","REPORT[3]","REPORT[4]","REPORT[5]","REPORT[6]","REPORT[7]","REPORT[8]","REPORT[9]","REPORT[10]","REPORT[11]","REPORT[12]","REPORT[13]","REPORT[14]","REPORT[15]","REPORT[16]","REPORT[17]","REPORT[18]","REPORT[19]","REPORT[20]","REPORT[21]","REPORT[22]","REPORT[23]","REPORT[24]","REPORT[25]","REPORT[26]","REPORT[27]","REPORT[28]","REPORT[29]","REPORT[30]","REPORT[31]","REPORT[32]","REPORT[33]","REPORT[34]","REPORT[35]","REPORT[36]","REPORT[37]","REPORT[38]","REPORT[39]","REPORT[40]","REPORT[41]","REPORT[42]","REPORT[43]","REPORT[44]","REPORT[45]","REPORT[46]","REPORT[47]","REPORT[48]","REPORT[49]","REPORT[50]","REPORT[51]","REPORT[52]","REPORT[53]","REPORT[54]","REPORT[55]","REPORT[56]","REPORT[57]","REPORT[58]","REPORT[59]","REPORT[60]","REPORT[61]","REPORT[62]","REPORT[63]","REPORT[64]","REPORT[65]","REPORT[66]","REPORT[67]","REPORT[68]","REPORT[69]","REPORT[70]","REPORT[71]","REPORT[72]","REPORT[73]","REPORT[74]","REPORT[75]","REPORT[76]","REPORT[77]","REPORT[78]","REPORT[79]","REPORT[80]","REPORT[81]","REPORT[82]","REPORT[83]","REPORT[84]","REPORT[85]","REPORT[86]","REPORT[87]","REPORT[88]","REPORT[89]","REPORT[90]","REPORT[91]","REPORT[92]","REPORT[93]","REPORT[94]","REPORT[95]","REPORT[96]","REPORT[97]","REPORT[98]","REPORT[99]","lp__"
"2035",-0.0345605053425153,30.1040337957027,-0.54786720812919,0.0558353316059701,0.45213279187081,0.957785689056552,0.0079,0.0164,0.0251,0.0341,0.0432,0.0524,0.0617,0.0711,0.0805,0.0901,0.0997,0.1094,0.1191,0.1289,0.1388,0.1486,0.1586,0.1686,0.1786,0.1886,0.1987,0.2088,0.219,0.2291,0.2393,0.2496,0.2598,0.2701,0.2804,0.2907,0.3011,0.3115,0.3218,0.3322,0.3426,0.3531,0.3635,0.374,0.3844,0.3949,0.4054,0.4159,0.4264,0.4369,0.4474,0.4579,0.4684,0.479,0.4895,0.5,0.5105,0.521,0.5316,0.5421,0.5526,0.5631,0.5736,0.5841,0.5946,0.6051,0.6156,0.626,0.6365,0.6469,0.6574,0.6678,0.6782,0.6885,0.6989,0.7093,0.7196,0.7299,0.7402,0.7504,0.7607,0.7709,0.781,0.7912,0.8013,0.8114,0.8214,0.8314,0.8414,0.8514,0.8612,0.8711,0.8809,0.8906,0.9003,0.9099,0.9195,0.9289,0.9383,0.9476,0.9568,0.9659,0.9749,0.9836,0.9921,-40.744702674169
"2036",-0.105397190898822,29.7446051415904,-0.532069087563914,0.0563565527971921,0.467930912436086,0.932779197710622,0.0044,0.0101,0.0163,0.023,0.0301,0.0375,0.0452,0.0531,0.0613,0.0697,0.0783,0.0871,0.0961,0.1052,0.1145,0.1239,0.1335,0.1433,0.1532,0.1632,0.1733,0.1835,0.1939,0.2043,0.2149,0.2256,0.2363,0.2472,0.2581,0.2691,0.2802,0.2913,0.3026,0.3138,0.3252,0.3366,0.348,0.3595,0.3711,0.3827,0.3943,0.406,0.4177,0.4294,0.4411,0.4529,0.4646,0.4764,0.4882,0.5,0.5118,0.5236,0.5354,0.5471,0.5589,0.5706,0.5823,0.594,0.6057,0.6173,0.6289,0.6405,0.652,0.6634,0.6748,0.6862,0.6974,0.7087,0.7198,0.7309,0.7419,0.7528,0.7637,0.7744,0.7851,0.7957,0.8061,0.8165,0.8267,0.8368,0.8468,0.8567,0.8665,0.8761,0.8855,0.8948,0.9039,0.9129,0.9217,0.9303,0.9387,0.9469,0.9548,0.9625,0.9699,0.977,0.9837,0.9899,0.9956,-40.703096709823
"2037",-0.0441198072382019,46.1230752001032,-0.545738009763596,0.0559097918340782,0.454261990236404,0.990881676755963,0.0073,0.0154,0.0238,0.0325,0.0413,0.0503,0.0594,0.0686,0.0779,0.0873,0.0968,0.1064,0.1161,0.1258,0.1356,0.1454,0.1553,0.1653,0.1753,0.1853,0.1954,0.2056,0.2158,0.226,0.2363,0.2466,0.2569,0.2672,0.2776,0.288,0.2985,0.309,0.3194,0.33,0.3405,0.351,0.3616,0.3722,0.3828,0.3934,0.404,0.4147,0.4253,0.436,0.4466,0.4573,0.468,0.4786,0.4893,0.5,0.5107,0.5214,0.532,0.5427,0.5534,0.564,0.5747,0.5853,0.596,0.6066,0.6172,0.6278,0.6384,0.649,0.6595,0.67,0.6806,0.691,0.7015,0.712,0.7224,0.7328,0.7431,0.7534,0.7637,0.774,0.7842,0.7944,0.8046,0.8147,0.8247,0.8347,0.8447,0.8546,0.8644,0.8742,0.8839,0.8936,0.9032,0.9127,0.9221,0.9314,0.9406,0.9497,0.9587,0.9675,0.9762,0.9846,0.9927,-40.5932489968849
"2038",-0.189454820529748,28.9218781849994,-0.513289955389048,0.0568818218354596,0.486710044610952,0.883859720151303,0.0018,0.0047,0.0083,0.0125,0.0171,0.0222,0.0277,0.0335,0.0398,0.0464,0.0533,0.0605,0.0681,0.076,0.0842,0.0926,0.1014,0.1104,0.1197,0.1292,0.139,0.1491,0.1594,0.1699,0.1807,0.1916,0.2028,0.2142,0.2258,0.2376,0.2495,0.2617,0.274,0.2864,0.299,0.3118,0.3247,0.3377,0.3508,0.364,0.3773,0.3907,0.4042,0.4178,0.4314,0.4451,0.4588,0.4725,0.4862,0.5,0.5138,0.5275,0.5412,0.5549,0.5686,0.5822,0.5958,0.6093,0.6227,0.636,0.6492,0.6623,0.6753,0.6882,0.701,0.7136,0.726,0.7383,0.7505,0.7624,0.7742,0.7858,0.7972,0.8084,0.8193,0.8301,0.8406,0.8509,0.861,0.8708,0.8803,0.8896,0.8986,0.9074,0.9158,0.924,0.9319,0.9395,0.9467,0.9536,0.9602,0.9665,0.9723,0.9778,0.9829,0.9875,0.9917,0.9953,0.9982,-41.2151802159267
"2039",-0.234004043616904,35.7493383096981,-0.503340116922563,0.0571183554470928,0.496659883077437,0.896724673842587,0.001,0.0028,0.0052,0.0082,0.0116,0.0155,0.0197,0.0244,0.0295,0.035,0.0408,0.0471,0.0537,0.0606,0.0679,0.0756,0.0837,0.092,0.1007,0.1098,0.1192,0.1289,0.1389,0.1493,0.16,0.1709,0.1822,0.1938,0.2056,0.2177,0.2301,0.2427,0.2556,0.2687,0.282,0.2955,0.3093,0.3232,0.3373,0.3516,0.366,0.3805,0.3952,0.41,0.4248,0.4398,0.4548,0.4698,0.4849,0.5,0.5151,0.5302,0.5452,0.5602,0.5752,0.59,0.6048,0.6195,0.634,0.6484,0.6627,0.6768,0.6907,0.7045,0.718,0.7313,0.7444,0.7573,0.7699,0.7823,0.7944,0.8062,0.8178,0.8291,0.84,0.8507,0.8611,0.8711,0.8808,0.8902,0.8993,0.908,0.9163,0.9244,0.9321,0.9394,0.9463,0.9529,0.9592,0.965,0.9705,0.9756,0.9803,0.9845,0.9884,0.9918,0.9948,0.9972,0.999,-41.585627857999
"2040",-0.259731159802851,33.9459366418425,-0.497599138436298,0.0572415879830997,0.502400861563702,0.865485640076202,6e-04,0.002,0.0038,0.0062,0.0089,0.0121,0.0157,0.0197,0.0241,0.0289,0.0341,0.0397,0.0456,0.052,0.0587,0.0659,0.0734,0.0813,0.0896,0.0982,0.1073,0.1167,0.1265,0.1366,0.1472,0.1581,0.1693,0.1809,0.1928,0.205,0.2176,0.2305,0.2437,0.2572,0.2709,0.2849,0.2992,0.3137,0.3284,0.3433,0.3585,0.3737,0.3892,0.4048,0.4205,0.4362,0.4521,0.468,0.484,0.5,0.516,0.532,0.5479,0.5638,0.5795,0.5952,0.6108,0.6263,0.6415,0.6567,0.6716,0.6863,0.7008,0.7151,0.7291,0.7428,0.7563,0.7695,0.7824,0.795,0.8072,0.8191,0.8307,0.8419,0.8528,0.8634,0.8735,0.8833,0.8927,0.9018,0.9104,0.9187,0.9266,0.9341,0.9413,0.948,0.9544,0.9603,0.9659,0.9711,0.9759,0.9803,0.9843,0.9879,0.9911,0.9938,0.9962,0.998,0.9994,-41.9600630222422
"2041",-0.118294096758208,36.8302538190788,-0.529188955194924,0.0564437777049556,0.470811044805076,0.959061147671181,0.0039,0.0091,0.0149,0.0212,0.0279,0.035,0.0423,0.05,0.0579,0.066,0.0744,0.083,0.0918,0.1008,0.1099,0.1193,0.1288,0.1384,0.1482,0.1582,0.1683,0.1786,0.1889,0.1994,0.21,0.2208,0.2316,0.2425,0.2536,0.2647,0.2759,0.2872,0.2986,0.3101,0.3216,0.3332,0.3449,0.3566,0.3683,0.3802,0.392,0.4039,0.4158,0.4278,0.4398,0.4518,0.4638,0.4759,0.4879,0.5,0.5121,0.5241,0.5362,0.5482,0.5602,0.5722,0.5842,0.5961,0.608,0.6198,0.6317,0.6434,0.6551,0.6668,0.6784,0.6899,0.7014,0.7128,0.7241,0.7353,0.7464,0.7575,0.7684,0.7792,0.79,0.8006,0.8111,0.8214,0.8317,0.8418,0.8518,0.8616,0.8712,0.8807,0.8901,0.8992,0.9082,0.917,0.9256,0.934,0.9421,0.95,0.9577,0.965,0.9721,0.9788,0.9851,0.9909,0.9961,-40.3785252703125
"2042",0.00968854563541979,24.5335430507974,-0.557707856911855,0.055474175503229,0.442292143088145,0.941406775812367,0.0106,0.0211,0.0314,0.0417,0.052,0.0622,0.0724,0.0825,0.0926,0.1028,0.1129,0.1229,0.133,0.143,0.1531,0.1631,0.1731,0.1831,0.1931,0.2031,0.213,0.223,0.233,0.2429,0.2529,0.2628,0.2727,0.2826,0.2925,0.3025,0.3124,0.3223,0.3322,0.3421,0.3519,0.3618,0.3717,0.3816,0.3915,0.4013,0.4112,0.4211,0.431,0.4408,0.4507,0.4605,0.4704,0.4803,0.4901,0.5,0.5099,0.5197,0.5296,0.5395,0.5493,0.5592,0.569,0.5789,0.5888,0.5987,0.6085,0.6184,0.6283,0.6382,0.6481,0.6579,0.6678,0.6777,0.6876,0.6975,0.7075,0.7174,0.7273,0.7372,0.7471,0.7571,0.767,0.777,0.787,0.7969,0.8069,0.8169,0.8269,0.8369,0.8469,0.857,0.867,0.8771,0.8871,0.8972,0.9074,0.9175,0.9276,0.9378,0.948,0.9583,0.9686,0.9789,0.9894,-41.7508403079941
"2043",0.0167298764129295,29.3783770363912,-0.559271163305104,0.0554142273163074,0.440728836694896,0.966730241025311,0.0111,0.0219,0.0325,0.043,0.0534,0.0638,0.0741,0.0843,0.0946,0.1048,0.1149,0.125,0.1352,0.1452,0.1553,0.1653,0.1753,0.1853,0.1953,0.2053,0.2152,0.2252,0.2351,0.245,0.2549,0.2648,0.2746,0.2845,0.2944,0.3042,0.314,0.3239,0.3337,0.3435,0.3533,0.3631,0.3729,0.3827,0.3925,0.4023,0.4121,0.4219,0.4316,0.4414,0.4512,0.4609,0.4707,0.4805,0.4902,0.5,0.5098,0.5195,0.5293,0.5391,0.5488,0.5586,0.5684,0.5781,0.5879,0.5977,0.6075,0.6173,0.6271,0.6369,0.6467,0.6565,0.6663,0.6761,0.686,0.6958,0.7056,0.7155,0.7254,0.7352,0.7451,0.755,0.7649,0.7748,0.7848,0.7947,0.8047,0.8147,0.8247,0.8347,0.8447,0.8548,0.8648,0.875,0.8851,0.8952,0.9054,0.9157,0.9259,0.9362,0.9466,0.957,0.9675,0.9781,0.9889,-41.1292144514561
"2044",-0.211372284575059,34.7914242049479,-0.508393776347276,0.0570018473040047,0.491606223652724,0.906802762435553,0.0013,0.0037,0.0067,0.0102,0.0143,0.0187,0.0236,0.0289,0.0346,0.0407,0.0471,0.0538,0.0609,0.0684,0.0762,0.0843,0.0927,0.1014,0.1104,0.1198,0.1294,0.1393,0.1495,0.16,0.1707,0.1817,0.1929,0.2044,0.2162,0.2281,0.2403,0.2527,0.2652,0.278,0.291,0.3041,0.3174,0.3309,0.3444,0.3582,0.372,0.3859,0.4,0.4141,0.4283,0.4426,0.4569,0.4712,0.4856,0.5,0.5144,0.5288,0.5431,0.5574,0.5717,0.5859,0.6,0.6141,0.628,0.6418,0.6556,0.6691,0.6826,0.6959,0.709,0.722,0.7348,0.7473,0.7597,0.7719,0.7838,0.7956,0.8071,0.8183,0.8293,0.84,0.8505,0.8607,0.8706,0.8802,0.8896,0.8986,0.9073,0.9157,0.9238,0.9316,0.9391,0.9462,0.9529,0.9593,0.9654,0.9711,0.9764,0.9813,0.9857,0.9898,0.9933,0.9963,0.9987,-41.2298344462986
