"","par","mean","se_mean","sd","X2.5.","X25.","X50.","X75.","X97.5.","n_eff","Rhat"
"34","sigma[26]",0.0552835008360782,0.000123414277876631,0.00755013668880816,0.0433994924710828,0.0498267079322884,0.0544011959092614,0.05944496463885,0.0724387359647188,3742.64655623191,1.00027519175998
"35","sigma[27]",0.0483442750425196,0.000117615594747924,0.00910190205874321,0.0329548287639684,0.0427455574926129,0.0475907572801655,0.0529161446516329,0.0688056027889714,5988.72675095054,1.00016181934
"36","sigma[28]",0.0463030755209308,0.000111259553875907,0.00804900720391506,0.0309717373543614,0.0412815365812814,0.0460376036134986,0.0507620603849263,0.063649565149625,5233.71420691223,1.00004228394441
"37","sigma[29]",0.0454806696889576,0.000111697444177066,0.00776661558688335,0.0307172674821805,0.0404616795817451,0.0454217851777288,0.0499626325079915,0.0624340195504289,4834.78480326387,0.999769874011435
"38","sigma[30]",0.056112575529012,0.000147852501723046,0.00870336882150461,0.0424024242850491,0.0498684324482143,0.0550495703288531,0.0607820075915387,0.0766574139584983,3465.11315422126,1.00051270559559
"39","sigma[31]",0.050154705519669,0.000122431064486237,0.00923265178078205,0.0347016621717932,0.0443661491281524,0.0491493476078163,0.0551242982246048,0.0711412797841716,5686.82234173445,0.999592526652175
"40","sigma[32]",0.050002238433845,9.49982974898978e-05,0.00707387410155659,0.037969712564733,0.0452379455837583,0.0493360911137038,0.0540805779431079,0.0659669881692111,5544.76325668017,1.00047950203539
"41","sigma[33]",0.0450776200557452,0.000107882055667416,0.00785780374778994,0.0298740527044803,0.0400758472516913,0.0449399141893079,0.0496954081977591,0.0621674489352189,5305.22648836783,1.00049317712597
"42","sigma[34]",0.0409507281302522,0.000111799552095291,0.00618710482944508,0.0292657331299849,0.03659694085057,0.0410303761193927,0.045217398558821,0.0528406039480522,3062.63203979597,1.00044803274378
"43","sigma[35]",0.045175274532738,0.000106674610632968,0.00803398303678324,0.0298239257591902,0.0401631584398897,0.0450497348886313,0.049806931028132,0.062477929756742,5672.04526666399,0.999617585005427
"44","sigma[36]",0.0428643895359958,9.63118943053678e-05,0.0062644069854161,0.0306716368370896,0.0387449479354761,0.042999974797741,0.0470378660700926,0.0551097264697076,4230.58164346254,0.999434659836883
"45","sigma[37]",0.0535851731537818,0.00011076588360312,0.00693498764648288,0.0422646540260438,0.0487428531049151,0.0528653793386682,0.05763150997363,0.0694051982383258,3919.93938038059,1.0000785374719
"46","sigma[38]",0.0579895895157555,0.000157375017151372,0.00873850908022164,0.0439918362551104,0.0515787162276164,0.0569613695074909,0.0633014000663933,0.0778648597799977,3083.20997806851,1.00012138973578
